,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19,vec20,vec21,vec22,vec23,vec24,vec25,vec26,vec27,vec28,vec29,vec30,vec31,vec32,vec33,vec34,vec35,vec36,vec37,vec38,vec39,vec40,vec41,vec42,vec43,vec44,vec45,vec46,vec47,vec48,vec49,vec50,vec51,vec52,vec53,vec54,vec55,vec56,vec57,vec58,vec59,vec60,vec61,vec62,vec63,vec64,vec65,vec66,vec67,vec68,vec69,vec70,vec71,vec72,vec73,vec74,vec75,vec76,vec77,vec78,vec79,vec80,vec81,vec82,vec83,vec84,vec85,vec86,vec87,vec88,vec89,vec90,vec91,vec92,vec93,vec94,vec95,vec96,vec97,vec98,vec99,vec100,vec101,vec102,vec103,vec104,vec105,vec106,vec107,vec108,vec109,vec110,vec111,vec112,vec113,vec114,vec115,vec116,vec117,vec118,vec119,vec120,vec121,vec122,vec123,vec124,vec125,vec126,vec127,vec128
4_sim_1,419.3887939453125,154.42445373535156,196.04014587402344,60.474571228027344,200.08209228515625,244.47671508789062,228.5482940673828,84.87297821044922,158.91258239746094,121.6562728881836,214.51580810546875,221.1045379638672,300.8585205078125,315.79071044921875,167.5371856689453,370.6716613769531,87.19410705566406,47.946044921875,129.2559051513672,85.81783294677734,567.2141723632812,87.5930404663086,152.75006103515625,151.91761779785156,494.60467529296875,172.5899658203125,81.00398254394531,121.61003112792969,449.9161682128906,98.1739273071289,850.5785522460938,77.23757934570312,98.90615844726562,1549.893798828125,91.79925537109375,83.49095916748047,103.30265808105469,416.911376953125,226.63938903808594,63.97809600830078,366.446044921875,238.04421997070312,50.116859436035156,198.22752380371094,64.2059097290039,333.131591796875,58.13557434082031,125.75103759765625,436.8976135253906,294.630126953125,250.61671447753906,110.15412902832031,266.0408630371094,42.12516784667969,87.46823120117188,109.98641967773438,38.25156021118164,257.81011962890625,159.29217529296875,71.88675689697266,373.79168701171875,113.66910552978516,235.01939392089844,109.17938995361328,59.77918243408203,12.515413284301758,180.53431701660156,91.0787353515625,20.89986228942871,126.25708770751953,64.06156158447266,44.81575393676758,39.68860626220703,271.50799560546875,57.58660888671875,41.52726745605469,423.41180419921875,141.80677795410156,359.47039794921875,111.61588287353516,57.057830810546875,244.0504608154297,244.18182373046875,102.79844665527344,379.7986755371094,93.08163452148438,410.2281188964844,85.2106704711914,85.95630645751953,121.55538177490234,56.10995864868164,124.15360260009766,255.74588012695312,47.54653549194336,33.413246154785156,104.65862274169922,61.26249694824219,488.1952209472656,220.0609130859375,47.76409912109375,2066.73828125,221.00221252441406,264.9287414550781,69.58164978027344,259.3320007324219,146.6216278076172,39.07010269165039,134.33135986328125,355.6442565917969,96.96905517578125,335.7308654785156,131.40843200683594,141.30458068847656,218.80755615234375,106.0665054321289,182.55636596679688,55.70806884765625,59.22304153442383,133.15646362304688,37.965335845947266,161.90647888183594,46.24352264404297,91.28555297851562,318.2773742675781,195.03060913085938,276.94598388671875,187.736572265625,171.5426483154297
4_sim_2,427.5464782714844,154.06491088867188,206.2462158203125,52.773193359375,198.22715759277344,238.40415954589844,237.16812133789062,79.78387451171875,151.95822143554688,109.52645874023438,220.822998046875,243.08702087402344,294.712158203125,351.3373718261719,162.94677734375,371.08306884765625,90.16326904296875,46.94610595703125,109.67281341552734,87.09968566894531,568.1218872070312,78.91571807861328,150.92071533203125,146.69699096679688,501.7323303222656,155.7012939453125,73.26824951171875,108.93090057373047,444.75128173828125,101.97457885742188,879.6828002929688,70.83760070800781,107.59229278564453,1559.8746337890625,84.18804931640625,79.42733764648438,107.28886413574219,424.3685302734375,234.52557373046875,66.72626495361328,399.04852294921875,243.41986083984375,47.241695404052734,201.16888427734375,65.82573699951172,316.1433410644531,53.47134017944336,135.0098876953125,429.5335998535156,298.62255859375,244.851806640625,111.58452606201172,261.1109924316406,33.037147521972656,87.34828186035156,104.1945571899414,37.48863220214844,251.6724853515625,170.7931671142578,60.29497528076172,368.46343994140625,102.01090240478516,229.0081329345703,97.5089111328125,56.01422882080078,14.200615882873535,174.7727813720703,90.0000228881836,21.08082389831543,124.50845336914062,64.42642211914062,43.78256607055664,37.49250793457031,288.9197082519531,47.94443893432617,38.64055633544922,423.9197692871094,136.44949340820312,353.648193359375,111.19916534423828,46.09775161743164,245.3701171875,264.9383239746094,88.38082122802734,392.0130310058594,95.21210479736328,444.8109436035156,90.41285705566406,83.45082092285156,121.95892333984375,57.267024993896484,120.30684661865234,262.27764892578125,42.52787780761719,39.91301727294922,105.95860290527344,55.61016082763672,499.7257385253906,219.11599731445312,50.00754165649414,1975.2198486328125,216.03262329101562,279.5483093261719,56.7545051574707,280.40771484375,141.3895721435547,42.18953323364258,132.30126953125,376.771484375,100.9315414428711,332.9362487792969,137.45053100585938,154.9400177001953,225.2130126953125,97.47198486328125,169.85235595703125,62.132938385009766,67.60040283203125,131.61553955078125,36.891998291015625,169.00469970703125,57.0316276550293,77.94760131835938,309.5286865234375,192.70352172851562,246.69863891601562,188.1175537109375,163.92498779296875
4_sim_3,441.8929748535156,129.8979949951172,193.4100341796875,41.68665313720703,161.85195922851562,213.80422973632812,264.5799255371094,72.6419677734375,160.2759246826172,102.91619873046875,205.07098388671875,206.34251403808594,277.9259033203125,279.3009948730469,165.9984588623047,335.8946228027344,92.84953308105469,37.4273567199707,103.0561752319336,81.58832550048828,603.1856079101562,77.09892272949219,199.96939086914062,159.1514129638672,441.4986877441406,147.80482482910156,62.50823211669922,102.21463775634766,441.5515441894531,73.92982482910156,815.1401977539062,50.15437698364258,97.32832336425781,1361.4617919921875,75.46967315673828,72.76750946044922,95.33413696289062,418.5709533691406,286.18133544921875,71.06318664550781,435.6908874511719,237.72975158691406,34.73076248168945,272.8272399902344,55.42913055419922,338.5829772949219,54.90017318725586,119.63066864013672,431.1112976074219,248.6455535888672,257.85040283203125,128.83819580078125,226.66973876953125,26.799152374267578,85.22555541992188,84.69479370117188,36.10688400268555,264.5090026855469,152.63003540039062,53.21863555908203,336.0980529785156,110.86429595947266,167.61505126953125,82.04182434082031,76.5340576171875,7.127554893493652,182.30917358398438,93.40299987792969,17.35586166381836,107.6245346069336,97.32392120361328,37.844215393066406,33.56684494018555,307.642333984375,43.71873092651367,30.074844360351562,361.14794921875,129.42335510253906,342.9505615234375,101.15538024902344,46.492225646972656,225.51498413085938,284.8681945800781,76.95121765136719,417.0342712402344,94.00666809082031,456.4483337402344,96.80169677734375,74.68788146972656,126.54859924316406,55.3824577331543,98.01226806640625,242.03895568847656,41.622047424316406,25.531930923461914,80.0589599609375,57.3087272644043,578.8533935546875,220.92315673828125,43.91857147216797,1785.0069580078125,190.5092315673828,331.0548400878906,49.32140350341797,282.8250732421875,127.5298080444336,50.67726516723633,143.85623168945312,370.03570556640625,97.22577667236328,297.3258972167969,149.75392150878906,167.6643829345703,197.79994201660156,90.96607208251953,183.6939697265625,60.83467102050781,48.10641098022461,108.80501556396484,33.90243911743164,171.81271362304688,55.633758544921875,73.2344970703125,239.715087890625,237.42393493652344,216.41355895996094,159.35997009277344,199.0508270263672
4_sim_4,421.4630126953125,142.20184326171875,177.59048461914062,53.009429931640625,172.62550354003906,202.33477783203125,230.41778564453125,70.74298095703125,146.3165283203125,110.69457244873047,184.74114990234375,229.19894409179688,281.910888671875,327.48748779296875,152.7398223876953,341.8334655761719,79.70410919189453,35.37535095214844,107.30399322509766,75.9406509399414,564.1336059570312,78.33700561523438,171.205322265625,156.39735412597656,438.7817687988281,151.6108856201172,72.30281066894531,103.74996948242188,392.2128601074219,102.37605285644531,788.1030883789062,63.60121536254883,129.01824951171875,1307.510498046875,80.48572540283203,83.81617736816406,108.91825103759766,403.4615783691406,218.51992797851562,58.82188034057617,374.5066833496094,219.391845703125,37.404293060302734,210.65711975097656,53.12797927856445,309.54534912109375,58.695831298828125,123.85943603515625,415.6317443847656,244.9061279296875,236.08900451660156,107.71516418457031,242.0123748779297,37.27617645263672,81.19524383544922,98.68840026855469,46.07780075073242,242.48194885253906,169.42501831054688,61.6511116027832,316.2255554199219,113.90373992919922,184.87814331054688,104.72181701660156,61.89796447753906,11.895910263061523,175.52989196777344,84.35142517089844,21.111103057861328,99.48190307617188,79.9188232421875,38.72509002685547,50.048797607421875,243.928466796875,48.56588363647461,35.5344123840332,418.6510009765625,132.21908569335938,357.7450256347656,100.46517944335938,53.501319885253906,212.7388458251953,220.23878479003906,85.77239990234375,404.4056091308594,95.18865966796875,370.0195617675781,85.3681640625,71.13861083984375,121.06491088867188,46.965667724609375,95.3703842163086,227.26271057128906,44.42580032348633,31.26563835144043,84.37757110595703,52.55959701538086,488.8162841796875,220.48829650878906,41.33698272705078,1720.6844482421875,197.1326904296875,273.4590759277344,54.58963394165039,279.08856201171875,121.85882568359375,36.718379974365234,146.38429260253906,348.20654296875,84.49644470214844,296.12109375,149.9593963623047,143.14813232421875,196.7594451904297,94.94245147705078,168.5171356201172,64.35016632080078,62.60102081298828,121.3179702758789,33.47677230834961,167.0306396484375,45.329803466796875,76.02867126464844,284.1004333496094,191.7529296875,221.08692932128906,178.98594665527344,191.9921112060547
4_sim_5,461.36627197265625,181.95343017578125,207.20565795898438,52.0153923034668,161.38079833984375,290.7469177246094,294.3639831542969,91.34368896484375,207.738037109375,113.41089630126953,205.97459411621094,203.1632843017578,306.9101257324219,306.10009765625,188.62220764160156,340.56024169921875,85.87723541259766,49.02326965332031,128.60629272460938,82.26656341552734,599.9913330078125,94.30624389648438,216.8032684326172,163.5646514892578,490.268798828125,162.6884765625,68.35542297363281,111.53009033203125,488.76275634765625,131.66690063476562,868.2218017578125,62.67362976074219,90.45588684082031,1452.80517578125,77.16056823730469,92.96454620361328,115.77425384521484,431.9428405761719,321.4729919433594,81.97056579589844,424.2939147949219,241.81785583496094,44.315284729003906,251.7281951904297,65.31317901611328,438.50830078125,78.61239624023438,105.66991424560547,512.5120239257812,278.82366943359375,342.1963195800781,132.8426055908203,293.462890625,38.13945007324219,91.5554428100586,97.91651153564453,36.25284194946289,340.17547607421875,138.31655883789062,68.0155029296875,410.3681335449219,143.33367919921875,187.6091766357422,95.88483428955078,85.62252044677734,12.016716957092285,236.3999481201172,98.56211853027344,20.12201690673828,131.24537658691406,95.0009536743164,45.58076477050781,40.207725524902344,349.16058349609375,49.942962646484375,38.38189697265625,346.67108154296875,143.63748168945312,375.66571044921875,103.18876647949219,49.23813247680664,230.53907775878906,294.2633056640625,89.16444396972656,410.738525390625,96.60289001464844,490.60443115234375,100.26688385009766,81.01365661621094,133.2808380126953,65.00135803222656,118.61688232421875,302.7743225097656,43.87110900878906,30.251174926757812,96.28450775146484,70.14874267578125,552.1734008789062,211.43582153320312,45.32080078125,1784.201904296875,211.16864013671875,363.91046142578125,56.37013626098633,292.4547424316406,147.2855682373047,78.360107421875,148.76524353027344,387.9621276855469,94.81221771240234,348.104248046875,121.76968383789062,180.138916015625,204.69607543945312,103.02812194824219,184.6797637939453,47.68839645385742,60.818843841552734,110.6309814453125,42.015689849853516,163.26046752929688,49.36793899536133,83.49348449707031,281.6282043457031,271.0224914550781,248.09088134765625,169.81484985351562,282.95770263671875
4_sim_6,453.9418029785156,174.84056091308594,203.93283081054688,46.53363037109375,186.73768615722656,263.5321350097656,257.52471923828125,81.79571533203125,171.7478485107422,109.01475524902344,216.97129821777344,233.39161682128906,296.5847473144531,345.2248840332031,174.2075653076172,355.29962158203125,90.97409057617188,46.46165084838867,114.94086456298828,84.88887023925781,594.9249877929688,84.68609619140625,179.08346557617188,159.14537048339844,495.26214599609375,156.50949096679688,71.5764389038086,112.23857879638672,465.5709533691406,109.67584991455078,865.2137451171875,70.40428924560547,97.80506896972656,1497.77978515625,81.73503875732422,78.18150329589844,109.8912353515625,426.3160095214844,259.2287902832031,76.64936065673828,410.1304931640625,242.19813537597656,45.553592681884766,231.8944854736328,67.3154296875,369.92266845703125,62.35870361328125,119.59585571289062,461.38568115234375,287.7411804199219,278.4628601074219,120.40794372558594,284.2923583984375,34.67381286621094,87.68213653564453,100.11735534667969,36.15031051635742,290.95538330078125,160.2267608642578,60.4757194519043,388.2471008300781,118.48491668701172,208.35279846191406,95.88236236572266,63.019630432128906,13.59467887878418,202.2440948486328,98.1504135131836,22.45565414428711,132.2694854736328,78.69303131103516,41.19371795654297,38.87090301513672,327.7820129394531,46.720550537109375,39.08614730834961,392.4433898925781,146.2341766357422,371.3898620605469,103.10774230957031,50.0542106628418,243.7191925048828,283.29156494140625,87.60877990722656,397.5182189941406,98.28964233398438,483.7433166503906,94.53936004638672,81.68096923828125,132.7665252685547,60.82827377319336,129.4617919921875,282.5256042480469,45.26868438720703,33.206790924072266,109.44346618652344,61.92204284667969,545.4970703125,214.13563537597656,47.68442153930664,1840.6876220703125,212.25108337402344,327.5880126953125,55.36817932128906,284.8709411621094,145.90235900878906,57.09597396850586,145.23118591308594,392.7893371582031,98.24442291259766,339.1629333496094,133.53549194335938,171.21432495117188,211.1750030517578,102.70646667480469,179.3370361328125,56.280845642089844,65.89276885986328,116.96305084228516,41.921268463134766,172.4296875,56.330448150634766,80.54351043701172,293.8663635253906,230.83302307128906,241.7861328125,173.70411682128906,213.10435485839844
4_sim_7,444.8559875488281,133.55865478515625,191.099609375,39.27260208129883,164.94973754882812,215.85311889648438,266.8094177246094,74.17134094238281,163.0538330078125,109.2899398803711,204.41940307617188,197.67628479003906,272.4339599609375,271.666748046875,168.54290771484375,324.7671813964844,93.61292266845703,37.259212493896484,108.76618957519531,79.71283721923828,595.430908203125,82.6765365600586,202.10552978515625,166.62628173828125,434.96722412109375,149.5498046875,67.86820983886719,116.02172088623047,441.05804443359375,78.31436157226562,792.0380859375,55.04214096069336,97.66181182861328,1305.2373046875,79.25322723388672,72.1536636352539,94.56696319580078,412.0918884277344,287.1755676269531,75.35518646240234,425.2742004394531,235.4330291748047,35.08189392089844,274.0841979980469,58.9015007019043,346.6354064941406,56.12282943725586,112.48571014404297,438.02191162109375,243.5306854248047,262.69268798828125,129.31228637695312,233.17298889160156,31.368492126464844,84.38825988769531,87.91181945800781,41.30143737792969,277.0713806152344,149.16232299804688,57.546730041503906,338.1748352050781,116.63211822509766,161.83074951171875,90.0535888671875,75.85962677001953,6.981684684753418,191.78074645996094,98.86582946777344,21.21727752685547,114.47404479980469,97.90717315673828,38.317352294921875,36.81992721557617,309.8706970214844,47.92621994018555,30.955095291137695,360.760009765625,132.83859252929688,336.4114685058594,95.33055877685547,57.38142776489258,222.405029296875,285.7564392089844,81.75666809082031,411.32000732421875,96.50748443603516,453.45355224609375,95.56695556640625,75.99011993408203,129.61593627929688,52.421077728271484,105.9054946899414,247.0122833251953,45.6628303527832,23.979473114013672,86.1722640991211,60.114009857177734,580.5856323242188,218.61355590820312,44.09364700317383,1719.337890625,185.00143432617188,330.1083984375,50.599998474121094,274.8709716796875,129.2964324951172,52.44328308105469,154.3084716796875,374.2718811035156,95.92933654785156,293.0326232910156,148.27374267578125,169.0074462890625,193.9884796142578,100.49932098388672,178.27317810058594,62.98897933959961,44.598812103271484,103.57367706298828,36.686729431152344,170.4481201171875,55.698062896728516,80.38349151611328,237.8774871826172,242.82427978515625,233.0635986328125,150.6302490234375,204.31192016601562
4_sim_8,410.6723937988281,148.2323455810547,156.25279235839844,54.825836181640625,179.1227264404297,184.6688995361328,218.4229278564453,69.13895416259766,129.95152282714844,109.83993530273438,166.51095581054688,219.88458251953125,275.55322265625,312.1114196777344,155.56948852539062,324.8329162597656,76.18568420410156,37.87736511230469,88.5976791381836,71.70579528808594,519.1087646484375,70.73098754882812,172.3931884765625,144.08853149414062,399.9580993652344,126.5795669555664,70.49323272705078,108.61531066894531,361.9605712890625,112.33892822265625,712.082763671875,58.364227294921875,157.86984252929688,1087.718994140625,73.86149597167969,79.11112213134766,125.37232971191406,365.8587341308594,180.6054229736328,52.0554313659668,319.56414794921875,205.411865234375,40.33572769165039,199.36212158203125,52.386966705322266,256.8807067871094,54.79078674316406,123.82353210449219,387.93206787109375,214.74061584472656,217.3988037109375,102.49745178222656,227.9689483642578,38.97011184692383,73.62882232666016,97.68016815185547,53.13694763183594,227.57350158691406,184.76307678222656,54.21147537231445,279.73583984375,120.20133972167969,151.1709747314453,104.06155395507812,54.137351989746094,12.951290130615234,161.6694793701172,70.08599853515625,21.310035705566406,81.98541259765625,79.41646575927734,42.00571823120117,59.98967742919922,195.4467010498047,46.42900085449219,42.56184387207031,444.3678283691406,139.5737762451172,291.097900390625,98.12828063964844,49.44110870361328,197.0192108154297,197.4471893310547,74.52973175048828,411.69110107421875,97.6172866821289,297.92840576171875,80.75516510009766,70.08834838867188,113.3338623046875,45.51235580444336,79.10375213623047,212.1761474609375,43.59843826293945,33.349891662597656,65.23784637451172,55.3514289855957,449.91241455078125,213.54551696777344,38.203094482421875,1406.714111328125,186.52362060546875,241.91128540039062,44.73460006713867,276.1551818847656,120.22857666015625,29.608062744140625,161.3144989013672,325.5624084472656,77.42147827148438,271.7560119628906,164.2467803955078,125.1454849243164,174.9276123046875,83.25830841064453,138.45626831054688,74.62129211425781,71.50094604492188,118.3260498046875,28.249126434326172,179.4750518798828,44.87047576904297,69.881103515625,261.5072937011719,170.9240264892578,211.3721923828125,173.2928924560547,162.80702209472656
4_sim_9,432.83441162109375,133.5613250732422,169.63470458984375,40.578857421875,170.422607421875,202.32310485839844,240.42076110839844,73.20405578613281,165.27088928222656,102.45901489257812,182.3784637451172,205.9274139404297,263.9587097167969,262.7385559082031,163.5389862060547,312.9665832519531,77.88201141357422,35.815887451171875,102.28931427001953,73.50123596191406,581.0392456054688,75.14580535888672,205.53109741210938,149.9937286376953,394.40130615234375,143.93569946289062,66.08818817138672,105.72442626953125,388.6644592285156,84.55101776123047,728.2037353515625,54.64186096191406,120.26874542236328,1126.0582275390625,73.50272369384766,74.01131439208984,108.20907592773438,388.95953369140625,248.3414306640625,69.06977081298828,391.723388671875,219.71548461914062,35.81159210205078,266.4096374511719,56.55641555786133,312.5035400390625,58.019325256347656,101.59716796875,415.2810363769531,210.48513793945312,243.41941833496094,113.63560485839844,215.423095703125,31.524538040161133,76.58648681640625,82.4515609741211,46.263092041015625,265.3021240234375,159.09646606445312,53.0905647277832,302.8231506347656,122.50138854980469,134.76034545898438,91.12039947509766,68.76129913330078,7.693235874176025,177.95950317382812,92.42350006103516,22.359304428100586,95.3806381225586,101.5084228515625,37.92399597167969,49.47739028930664,258.64501953125,42.54047775268555,37.58445739746094,378.63311767578125,136.35203552246094,293.56494140625,87.86061096191406,54.29597473144531,211.29473876953125,265.3228759765625,77.50345611572266,427.4558410644531,99.05535888671875,368.21380615234375,90.9323959350586,70.26981353759766,127.59241485595703,49.343814849853516,90.77838134765625,239.56497192382812,40.28766632080078,29.80223846435547,74.30647277832031,58.855472564697266,559.9054565429688,215.31210327148438,38.0329475402832,1491.607421875,177.49122619628906,294.61407470703125,42.436241149902344,274.7276306152344,125.3106460571289,43.42107391357422,162.01995849609375,354.01068115234375,79.44190216064453,277.5036315917969,159.65965270996094,142.66659545898438,171.0834197998047,91.26849365234375,167.55984497070312,78.16143798828125,49.20842742919922,94.93740844726562,28.654624938964844,178.54998779296875,47.56821060180664,74.27345275878906,212.06517028808594,226.59603881835938,209.7644500732422,157.6498565673828,176.2119140625
4_sim_10,458.49761962890625,144.78799438476562,175.5572967529297,33.497310638427734,134.9803009033203,206.77130126953125,246.9740447998047,79.43084716796875,177.6619110107422,102.95004272460938,191.9267120361328,165.42160034179688,244.2919464111328,266.08184814453125,174.50631713867188,317.17352294921875,84.77285766601562,33.62888717651367,114.82264709472656,76.17063903808594,578.101318359375,77.1011734008789,211.3491668701172,157.81993103027344,366.86480712890625,155.23544311523438,63.121971130371094,114.34860229492188,412.56787109375,82.1521224975586,713.1375732421875,38.43058776855469,94.9762954711914,1087.4986572265625,71.88945770263672,65.35304260253906,95.07315063476562,414.2161560058594,263.6787414550781,62.398929595947266,371.4805908203125,234.2740020751953,32.10285949707031,303.18182373046875,53.70735168457031,368.66534423828125,58.023101806640625,97.63350677490234,415.89483642578125,207.76602172851562,245.44454956054688,120.1826171875,226.33822631835938,29.569503784179688,84.36813354492188,71.81641387939453,33.734703063964844,264.77685546875,142.1958465576172,59.08232879638672,280.989990234375,137.56033325195312,131.87167358398438,77.05377197265625,80.9273910522461,5.013121604919434,196.22610473632812,91.76383972167969,22.44493865966797,101.67254638671875,117.06987762451172,38.47256851196289,39.68207550048828,289.0384826660156,42.58002853393555,31.188560485839844,327.13275146484375,134.43130493164062,313.13555908203125,90.80084228515625,59.42011642456055,208.66844177246094,261.4599304199219,82.20870208740234,425.5939636230469,93.62995910644531,402.77069091796875,93.05608367919922,72.83544921875,134.99766540527344,43.09846878051758,82.26152801513672,246.3070068359375,38.3125114440918,13.706604957580566,76.3563232421875,66.48624420166016,629.3687744140625,211.03192138671875,39.87482452392578,1459.6632080078125,162.24313354492188,326.3900146484375,41.12873077392578,258.99371337890625,131.379150390625,52.52180480957031,157.19004821777344,377.5723876953125,81.78992462158203,277.2510070800781,153.40206909179688,140.3858642578125,163.8012237548828,96.77294158935547,185.2003936767578,72.44025421142578,43.8919563293457,88.96683502197266,33.73572540283203,168.14987182617188,52.68742370605469,83.59367370605469,187.1842041015625,271.5552062988281,223.79373168945312,130.13465881347656,206.82176208496094
4_sim_11,419.7380065917969,125.00484466552734,164.34259033203125,43.1550407409668,138.9063262939453,189.18887329101562,225.63986206054688,75.06793212890625,176.08253479003906,96.4502182006836,168.3402099609375,151.91729736328125,236.330322265625,255.3379669189453,153.9490203857422,297.78253173828125,80.42169189453125,30.75674819946289,101.69213104248047,70.80162048339844,523.6437377929688,71.50786590576172,203.8159637451172,145.30584716796875,345.0165710449219,140.27630615234375,59.91787338256836,111.2237319946289,391.3304443359375,86.62743377685547,682.207275390625,44.44997024536133,151.02377319335938,952.9872436523438,67.9544677734375,67.38324737548828,120.12503814697266,358.4326477050781,235.82525634765625,53.59038543701172,335.0418395996094,209.6021728515625,31.50568199157715,269.24163818359375,48.82718276977539,334.465087890625,50.25905990600586,98.9613265991211,379.1815185546875,175.59303283691406,221.89532470703125,118.16988372802734,217.08689880371094,30.821571350097656,79.45055389404297,69.79244232177734,74.60928344726562,235.53041076660156,166.87625122070312,55.635894775390625,249.58445739746094,124.98580932617188,112.10540008544922,74.86650848388672,75.47968292236328,5.940080165863037,174.6052703857422,86.43062591552734,21.55301284790039,91.70284271240234,108.73587799072266,36.88218688964844,61.49346923828125,253.49635314941406,41.086097717285156,34.07619857788086,357.60186767578125,124.15777587890625,294.9100646972656,86.15959930419922,53.99939727783203,186.82818603515625,231.98416137695312,75.11119842529297,449.51812744140625,86.58798217773438,356.2183532714844,97.82910919189453,68.64436340332031,137.00772094726562,45.67877960205078,71.86532592773438,225.67739868164062,38.12892150878906,13.697593688964844,73.23542785644531,67.50342559814453,564.7432250976562,192.40150451660156,36.80229187011719,1316.22900390625,153.60714721679688,290.5763244628906,42.78974151611328,273.68975830078125,119.10943603515625,43.09873580932617,161.59109497070312,307.2597961425781,76.70640563964844,254.15689086914062,177.40408325195312,123.9923095703125,154.51577758789062,84.63926696777344,167.83013916015625,76.46649932861328,58.63752746582031,97.00537109375,32.5146369934082,165.6927947998047,54.553340911865234,76.77289581298828,193.09376525878906,245.60313415527344,209.0654296875,135.82247924804688,196.7564239501953
5_org_0,230.63015747070312,127.55384063720703,89.55196380615234,102.99082946777344,209.53990173339844,133.89459228515625,160.3402099609375,34.548492431640625,71.04792022705078,75.66398620605469,74.56267547607422,191.64659118652344,173.57508850097656,220.1768798828125,82.05885314941406,161.18960571289062,31.31212043762207,29.043947219848633,40.598663330078125,31.640106201171875,311.75030517578125,49.255123138427734,133.33091735839844,96.64173889160156,266.371337890625,54.019371032714844,35.40113830566406,71.6119613647461,199.22311401367188,91.06947326660156,684.8211059570312,79.99948120117188,404.00439453125,655.4830322265625,31.472972869873047,118.9244384765625,214.47528076171875,194.50076293945312,122.99971771240234,57.691566467285156,266.09149169921875,114.55590057373047,21.8232421875,79.47053527832031,21.778200149536133,149.747314453125,50.655235290527344,73.4578628540039,214.40298461914062,141.82388305664062,119.61493682861328,56.81467056274414,185.46615600585938,32.580406188964844,35.9123420715332,63.715179443359375,281.6628723144531,156.22784423828125,223.75148010253906,33.34208297729492,214.9771270751953,70.2358169555664,93.24545288085938,70.6417007446289,21.467832565307617,13.12024211883545,102.87651824951172,53.53483581542969,17.955503463745117,43.68618392944336,48.29786682128906,34.07805633544922,183.49012756347656,119.62681579589844,32.90545654296875,25.014951705932617,573.380126953125,88.6361083984375,179.86529541015625,66.65560913085938,21.6993408203125,91.98565673828125,147.77810668945312,36.90776062011719,492.534912109375,93.56858825683594,172.62625122070312,38.707603454589844,33.68238830566406,123.17253112792969,67.72126770019531,49.793575286865234,125.4055404663086,30.190750122070312,41.680450439453125,34.74625778198242,30.141700744628906,205.24961853027344,134.50662231445312,24.17344856262207,726.8135375976562,108.10757446289062,155.3831024169922,24.120697021484375,372.2164001464844,63.931060791015625,20.039703369140625,201.24639892578125,181.58261108398438,29.87346076965332,177.01107788085938,224.7152557373047,56.74297332763672,109.6279525756836,42.93288040161133,68.65350341796875,95.70318603515625,59.59238052368164,84.37605285644531,18.209230422973633,177.35423278808594,23.27052116394043,34.103355407714844,255.65147399902344,103.79165649414062,109.19815063476562,136.5290069580078,115.33210754394531
5_org_1,399.3954162597656,260.24993896484375,156.08822631835938,59.36518478393555,205.7190704345703,256.7685852050781,261.7208251953125,47.90065002441406,139.7728729248047,90.36004638671875,131.76638793945312,299.1025390625,311.4984130859375,413.5157775878906,140.7328643798828,288.2705383300781,45.712974548339844,37.49032974243164,66.18598175048828,48.302425384521484,542.3309326171875,71.13848876953125,215.67715454101562,121.93128204345703,491.67340087890625,87.33001708984375,43.1980094909668,79.9782485961914,378.77813720703125,157.90968322753906,944.2719116210938,48.656646728515625,192.2346954345703,1360.1239013671875,40.73617935180664,95.2977294921875,172.9633026123047,350.3340148925781,239.0257110595703,102.66322326660156,468.5860595703125,184.65457153320312,25.23910140991211,167.6490936279297,33.597747802734375,314.75177001953125,76.06206512451172,94.2061538696289,369.9306335449219,235.64993286132812,215.08645629882812,100.77835845947266,304.12158203125,30.209041595458984,54.8817253112793,80.31829833984375,103.42558288574219,263.1174621582031,188.9234161376953,36.66935729980469,394.4486999511719,130.79766845703125,144.6723175048828,69.37420654296875,40.87303161621094,20.552955627441406,157.88363647460938,61.747886657714844,15.2017822265625,82.73458862304688,65.4934310913086,35.68211364746094,80.42118072509766,259.3612976074219,29.626432418823242,26.98170280456543,461.5992431640625,113.70806884765625,365.9085998535156,87.12301635742188,27.64749526977539,175.89523315429688,292.90985107421875,50.13624954223633,465.3944091796875,98.95928955078125,366.1759338378906,63.485958099365234,44.61256408691406,117.66832733154297,108.5592041015625,84.52584838867188,249.21542358398438,29.343252182006836,69.55228424072266,57.39360427856445,40.92505645751953,400.9266052246094,194.669189453125,22.93325424194336,1576.6414794921875,189.04298400878906,360.6783447265625,28.90518569946289,365.9344177246094,103.52242279052734,43.91141128540039,191.19100952148438,341.6451416015625,44.7982063293457,319.5916748046875,171.6946563720703,112.35604858398438,193.10122680664062,60.55292510986328,101.84010314941406,95.33977508544922,70.35243225097656,97.95072174072266,37.06120300292969,186.2376708984375,27.164241790771484,45.50929641723633,323.73968505859375,205.9972686767578,153.16896057128906,174.07078552246094,251.2340545654297
