,1_org_3.png,1_org_0.png,2_org_5.png,2_org_4.png,2_org_3.png,2_org_2.png,2_org_1.png,2_org_0.png,1_sim_8.png,1_sim_9.png,1_sim_7.png,1_sim_6.png,1_sim_5.png,1_sim_3.png,1_sim_4.png,1_sim_2.png,1_sim_1.png,1_sim_0.png,1_org_10.png,1_org_9.png,1_org_8.png,1_org_7.png,1_org_5.png,1_org_6.png,1_org_4.png,1_org_2.png,1_org_1.png,3_sim_0.png,3_org_5.png,3_org_4.png,3_org_3.png,3_org_2.png,3_org_1.png,3_org_0.png,2_sim_10.png,2_sim_9.png,2_sim_8.png,2_sim_7.png,2_sim_6.png,2_sim_5.png,2_sim_4.png,2_sim_3.png,2_sim_2.png,2_sim_1.png,2_sim_0.png,2_org_9.png,2_org_8.png,2_org_7.png,2_org_6.png,4_sim_1.png,4_sim_0.png,4_org_9.png,4_org_10.png,4_org_7.png,4_org_8.png,4_org_6.png,4_org_5.png,4_org_4.png,4_org_2.png,4_org_3.png,4_org_1.png,4_org_0.png,3_sim_11.png,3_sim_10.png,3_sim_9.png,3_sim_8.png,3_sim_7.png,3_sim_6.png,3_sim_5.png,3_sim_4.png,3_sim_3.png,3_sim_2.png,3_sim_1.png,5_sim_3.png,5_sim_2.png,5_sim_0.png,5_sim_1.png,5_org_8.png,5_org_6.png,5_org_5.png,5_org_7.png,5_org_4.png,5_org_3.png,5_org_2.png,5_org_1.png,5_org_0.png,4_sim_11.png,4_sim_10.png,4_sim_9.png,4_sim_7.png,4_sim_6.png,4_sim_8.png,4_sim_5.png,4_sim_4.png,4_sim_3.png,4_sim_2.png,6_sim_7.png,6_sim_6.png,6_sim_5.png,6_sim_4.png,6_sim_2.png,6_sim_3.png,6_sim_1.png,6_sim_0.png,6_org_6.png,6_org_5.png,6_org_4.png,6_org_3.png,6_org_2.png,6_org_1.png,6_org_0.png,5_sim_7.png,5_sim_8.png,5_sim_6.png,5_sim_5.png,5_sim_4.png,7_sim_7.png,7_sim_6.png,7_sim_5.png,7_sim_4.png,7_sim_3.png,7_sim_2.png,7_sim_1.png,7_sim_0.png,7_org_11.png,7_org_10.png,7_org_9.png,7_org_8.png,7_org_7.png,7_org_5.png,7_org_6.png,7_org_4.png,7_org_2.png,7_org_3.png,7_org_1.png,7_org_0.png,6_sim_10.png,6_sim_9.png,6_sim_8.png,7_sim_9.png,7_sim_8.png
3_sim_2,0.9441671,0.9056841,0.87542284,0.8637706,0.9006287000000000,0.90017784,0.90584934,0.88196427,0.91933274,0.83663094,0.8995936,0.8715718000000000,0.90166163,0.8487916,0.86388636,0.88298535,0.870175,0.79992193,0.8715806,0.88784397,0.89285034,0.8996095,0.90882885,0.9315887000000000,0.92419004,0.93377477,0.9194053,0.6940942000000000,0.9194019,0.9294206,0.93601704,0.9305951000000000,0.9277202000000000,0.93014973,0.9282408000000000,0.91439724,0.8918297000000000,0.9315591000000000,0.92519057,0.91113216,0.905069,0.91007864,0.89846957,0.8973306000000000,0.9121586000000000,0.90920615,0.90707177,0.89092183,0.92732626,0.87498844,0.8634168,0.88192695,0.86016494,0.91551065,0.89272773,0.87237895,0.8073293,0.9076501,0.9054858,0.8893411,0.8897101000000000,0.7857018,0.9456869000000000,0.9410145000000000,0.94147456,0.9521966000000000,0.9306513000000000,0.952675,0.9466615000000000,0.9059118,0.9519625,1.0,0.8609947,0.89672196,0.9070899000000000,0.8900099,0.8992727000000000,0.82904613,0.8703872000000000,0.8776641,0.8197259,0.8174343000000000,0.81185794,0.8567344000000000,0.81669354,0.7909858000000000,0.9162364,0.91260916,0.92751396,0.91387403,0.8746879000000000,0.8807844000000000,0.90321743,0.87992525,0.90420794,0.8498297000000000,0.92046285,0.8637694000000000,0.90483165,0.9236958000000000,0.9008242,0.9140723,0.91432613,0.8970371000000000,0.9279817000000000,0.9158215000000000,0.89423007,0.8962071,0.897648,0.9094776,0.9238037,0.9094945,0.88800466,0.88146603,0.890814,0.8894063,0.9409875,0.9292264000000000,0.93845123,0.9345486,0.91922605,0.92918754,0.9380362000000000,0.90833163,0.8939009,0.91734016,0.92083573,0.9071841,0.9232197,0.90874124,0.91893625,0.90300083,0.9200406000000000,0.9112680000000000,0.8867266000000000,0.83436584,0.92825115,0.9332223,0.91654515,0.9266790000000000,0.93594897
3_sim_1,0.79982966,0.761621,0.80015105,0.75224316,0.77623343,0.84787285,0.8037057,0.7627829,0.8054285,0.86560476,0.8338479,0.81402326,0.80240077,0.7616465,0.73833823,0.80260026,0.7619014000000000,0.7935765,0.74716985,0.7133652000000000,0.7911991,0.82523155,0.75459254,0.75711596,0.8232723,0.78453755,0.82318336,0.853554,0.84170544,0.80823284,0.7899669,0.8253983,0.7986663,0.8404093,0.8417333,0.79905283,0.8408792000000000,0.82834005,0.7701024000000000,0.76345456,0.73619056,0.7410683000000000,0.7278302,0.7228972,0.8183718000000000,0.7641609,0.7639142,0.81498003,0.8328488000000000,0.8041551000000000,0.7901818,0.76835763,0.7384397,0.76318455,0.74591976,0.7640765,0.75291216,0.78441083,0.7731265,0.7845631,0.78838193,0.7652024000000000,0.86705697,0.7592777000000000,0.79006994,0.805958,0.8590878000000000,0.80154383,0.87506473,0.8896358,0.8468169,0.8609947,1.0,0.7712696,0.7900684,0.78838265,0.7397986,0.7529881000000000,0.7332177,0.7607857,0.69718796,0.7114781,0.66289616,0.7304350000000000,0.7094033000000000,0.76172495,0.7946693,0.7490374,0.77613044,0.77399147,0.7517029000000000,0.814126,0.79141426,0.7917547000000000,0.75619096,0.7398808000000000,0.7995558,0.73862875,0.7879884,0.8152828000000000,0.8014349000000000,0.7898426,0.796834,0.7788273,0.82751894,0.8252467000000000,0.8167207,0.8199878,0.84116566,0.8004220000000000,0.7924328,0.77114904,0.7829901,0.7362242000000000,0.7639876,0.72137654,0.8363158000000000,0.81035733,0.78935385,0.8218653,0.8633585000000000,0.7859415,0.84292036,0.8359258000000000,0.8195714,0.7932663000000000,0.7703761000000000,0.77410406,0.8082367000000000,0.7981837000000000,0.80180603,0.7998125,0.7872254,0.7955793000000000,0.79995304,0.82565653,0.78372276,0.7923180000000000,0.8153820000000000,0.80844057,0.79065025
5_sim_3,0.90596294,0.9277439000000000,0.875676,0.9170661,0.9221238000000000,0.8714602000000000,0.92670786,0.9233115,0.8781303,0.8165101,0.8556972000000000,0.83020526,0.8661449000000000,0.8624921,0.8660211,0.84259564,0.90500295,0.84802186,0.8858088,0.8686292,0.849447,0.8515768,0.88556784,0.8952744,0.8959491,0.90339494,0.8786282,0.7109035,0.8703896000000000,0.88518703,0.8788743,0.87959254,0.85056984,0.86933637,0.91096145,0.9130851000000000,0.9231709000000000,0.9478649000000000,0.92849636,0.92928296,0.93912053,0.9109082000000000,0.92734194,0.9412515000000000,0.94160885,0.928035,0.9404156000000000,0.92418426,0.91643393,0.9172518,0.90662706,0.91516507,0.92302793,0.9195696,0.9276172000000000,0.8905154000000000,0.8432162,0.9140619000000000,0.9381583,0.9123305,0.9088633000000000,0.86392075,0.88078237,0.88767135,0.8715817000000000,0.87664247,0.88642865,0.8884368,0.87403315,0.8448745000000000,0.8983700000000000,0.89672196,0.7712696,0.9999999000000000,0.97308767,0.9475106,0.97082657,0.9230462000000000,0.9164333,0.905056,0.9216221,0.9087050000000000,0.9116656000000000,0.9397818000000000,0.9177641,0.8769020000000000,0.9075117,0.9220869,0.95058143,0.927323,0.9282254000000000,0.93960166,0.92717487,0.92164314,0.9454795,0.92559254,0.8856671,0.8612710000000000,0.88296115,0.91246855,0.90787625,0.9014707000000000,0.9106389000000000,0.85595,0.91614866,0.9330369000000000,0.9197277,0.9001628,0.9124882,0.92423207,0.9377491,0.97487426,0.96385825,0.9762609,0.97770095,0.96397924,0.9043462,0.8810480000000000,0.9225731000000000,0.9478239000000000,0.91099477,0.9360625,0.9514251,0.8949055,0.92225516,0.9004787000000000,0.9365692000000000,0.91331524,0.9289301,0.9332172000000000,0.9005293,0.9432089,0.9271214,0.899227,0.9461456,0.89699686,0.9010762000000000,0.8732470000000000,0.90030426,0.9060327000000000,0.9097035
5_sim_2,0.9292749,0.8967669,0.8952491,0.92787266,0.9380722,0.8863821,0.9337474,0.9267014000000000,0.91535884,0.85556054,0.9044081,0.8818317000000000,0.91972595,0.9084158000000000,0.924883,0.9060354000000000,0.93984246,0.8793466000000000,0.8875355000000000,0.8857412,0.8909395,0.87000275,0.91916776,0.9077254000000000,0.90880364,0.90977407,0.87623775,0.71733063,0.86313343,0.88309467,0.86603945,0.8808578000000000,0.86373943,0.8782122000000000,0.917702,0.9264238000000000,0.9236252,0.94904053,0.9247906000000000,0.9233845000000000,0.9325952,0.91295636,0.9197296,0.93082124,0.92768395,0.91741335,0.94350564,0.92806846,0.9278883,0.91483784,0.90701413,0.9296012000000000,0.919639,0.9382548,0.93712485,0.9127679,0.8909929,0.9437953000000000,0.93966806,0.93574405,0.93202025,0.8781489,0.9092520000000000,0.8966826000000000,0.8756889000000000,0.8870132,0.8792869000000000,0.9028325,0.91074455,0.8591982,0.88993937,0.9070899000000000,0.7900684,0.97308767,1.0,0.9394116,0.9633751,0.9137831,0.8987578000000000,0.89806795,0.9056166000000000,0.90462184,0.8796704,0.91763407,0.9056299000000000,0.8546422000000000,0.9018023000000000,0.90931284,0.9460546000000000,0.9348992,0.928635,0.9219455,0.93324673,0.9262916000000000,0.93410444,0.91537154,0.9045493,0.8517156000000000,0.90137863,0.92160904,0.91005003,0.89974105,0.9111446,0.88608956,0.91609997,0.93367225,0.9082073,0.9016614,0.9102733000000000,0.92337143,0.9376893,0.9704547000000000,0.9369482,0.95889354,0.9515008,0.95427185,0.9144248000000000,0.89403623,0.9366307000000000,0.9400859,0.9278091,0.93632144,0.9493774000000000,0.8975769,0.9198842000000000,0.9237540000000000,0.9398681000000000,0.92633116,0.94487303,0.9385405000000000,0.9188757,0.93962324,0.9436445,0.9180938,0.9309882000000000,0.88951993,0.91157055,0.9002584000000000,0.9173131,0.9097383,0.9094892
5_sim_0,0.8841417000000000,0.9275078000000000,0.9062172000000000,0.8981041,0.89900714,0.90430075,0.9409876,0.90420556,0.9027506,0.84053445,0.88542026,0.85560966,0.85769176,0.878265,0.8348460000000000,0.84376645,0.8731323000000000,0.8344681,0.83896834,0.83437836,0.8312981000000000,0.8539392,0.8649931000000000,0.8596413,0.8887162000000000,0.88193095,0.8712428,0.7416818000000000,0.8684184000000000,0.88261425,0.8697374,0.8510560000000000,0.83551794,0.85341,0.89789814,0.8739999000000000,0.91016245,0.9360126,0.90799284,0.8864689,0.9095704,0.89186025,0.8915055000000000,0.9033604,0.93921393,0.90559095,0.92270327,0.9310598,0.9221618,0.87578803,0.8916375,0.8963257,0.90417933,0.8695812000000000,0.8831451000000000,0.8959536,0.84985507,0.91422933,0.8951110000000000,0.8712883,0.8755150000000000,0.8433011,0.8776965,0.85628057,0.86444557,0.87396157,0.9111692000000000,0.8735583,0.8785574,0.8608612000000000,0.89122653,0.8900099,0.78838265,0.9475106,0.9394116,0.99999994,0.9337111000000000,0.8806608,0.888394,0.8930752000000000,0.86642283,0.85350317,0.8641736000000000,0.8930975,0.8574747000000000,0.86649084,0.88210106,0.899201,0.9283372,0.8999611000000000,0.89137655,0.9225826000000000,0.88925415,0.89369905,0.90710807,0.8766471000000000,0.8774611000000000,0.83641374,0.8836391,0.9283678,0.9324188,0.91926044,0.9402017,0.8759599,0.93102735,0.93598545,0.94291353,0.92984986,0.93972147,0.9371203000000000,0.9009434000000000,0.9425149000000000,0.94194746,0.9455855,0.9278862000000000,0.941365,0.90582937,0.87692946,0.90615726,0.93671715,0.89311194,0.9062265000000000,0.91280985,0.91436374,0.89028907,0.86556566,0.9218091,0.8790781000000000,0.9009359,0.90881103,0.876863,0.9175610000000000,0.9042901,0.85590744,0.9124112000000000,0.8857524,0.8956944,0.87686336,0.92049944,0.8862185000000000,0.9201870000000000
5_sim_1,0.92108035,0.9239799000000000,0.8726972,0.9155295,0.93833596,0.86507446,0.915689,0.9262428,0.85692775,0.7683551,0.8335316000000000,0.8011161,0.86487544,0.84005606,0.87752104,0.8353521,0.886142,0.8010112000000000,0.88169855,0.9029101,0.85200465,0.8371123000000000,0.90689754,0.91571105,0.8905568000000000,0.91683644,0.8830167,0.64203507,0.86858505,0.9003171,0.8868606,0.873341,0.87153935,0.877668,0.9178425000000000,0.9214917000000000,0.90128744,0.9367337,0.95512307,0.94906455,0.9574997,0.94573754,0.9583729,0.9578716,0.93980503,0.94594294,0.9406352000000000,0.88737726,0.9064499,0.8912189,0.87319416,0.91738427,0.91867113,0.93373823,0.94264543,0.9010798000000000,0.81365925,0.91957283,0.9483119000000000,0.9235550000000000,0.92672575,0.8367033000000000,0.8770201000000000,0.91393614,0.8957969000000000,0.9018589,0.87345487,0.9182048,0.8613479000000000,0.81529117,0.9060792,0.8992727000000000,0.7397986,0.97082657,0.9633751,0.9337111000000000,1.0000001,0.90207434,0.9072064000000000,0.90101624,0.9090153,0.89352053,0.9000472000000000,0.9326246000000000,0.9083162,0.8446629000000000,0.9198705,0.94987655,0.9477143,0.9377022000000000,0.9198311,0.9072919,0.9212032000000000,0.8992138000000000,0.9521383,0.90500575,0.8969909000000000,0.8761585,0.8983041000000000,0.90493995,0.8768176,0.9027430000000000,0.89162654,0.8508481,0.9018324000000000,0.9159360000000000,0.89253235,0.8853177,0.88011324,0.89500785,0.92378736,0.97927594,0.94483924,0.9683944,0.9642558000000000,0.97853065,0.9018266000000000,0.8750714000000000,0.92990375,0.9353546,0.8861031000000000,0.94062567,0.93432236,0.8737067,0.8949784,0.9178178,0.94496393,0.9194547000000000,0.9209870000000000,0.9165795,0.9004109,0.92644095,0.92913854,0.9063859000000000,0.91141886,0.85054344,0.9054663000000000,0.8930679,0.88864255,0.9149179000000000,0.92350715
5_org_8,0.8558691000000000,0.85828364,0.8901669,0.9197894,0.89266676,0.8251753000000000,0.90566313,0.9085552,0.7901365,0.803447,0.82883024,0.80184126,0.82200944,0.8277112000000000,0.8379338,0.8030424,0.86648303,0.85158753,0.8779584,0.8179772,0.8113172,0.83389807,0.8400874000000000,0.8408252,0.8476256,0.832407,0.81166935,0.7110731,0.8267847000000000,0.80671763,0.8007227,0.8011607,0.77500105,0.8108182000000000,0.8796536,0.8679342000000000,0.860806,0.87811863,0.87799215,0.8898988000000000,0.87026864,0.8622588,0.86631334,0.88926566,0.89421624,0.89798033,0.89371526,0.86957365,0.87290514,0.88361824,0.8464776000000000,0.92208815,0.9369042,0.89273536,0.91671515,0.89852077,0.8477076000000000,0.8779297000000000,0.92286325,0.91748726,0.91506135,0.90837824,0.86271733,0.8257796000000000,0.8039608,0.80197227,0.8448203000000000,0.84397674,0.80795467,0.83486146,0.8541736000000000,0.82904613,0.7529881000000000,0.9230462000000000,0.9137831,0.8806608,0.90207434,1.0,0.92144823,0.90262103,0.9566264000000000,0.9699141,0.94613636,0.9706321,0.9756292,0.9190097000000000,0.86043024,0.8550116,0.89665675,0.8833728000000000,0.8909178,0.90558755,0.89718074,0.8909199000000000,0.89329714,0.8904294,0.8490560000000000,0.8446075000000000,0.87226164,0.85425943,0.83798087,0.83087426,0.8463383,0.79419684,0.8670876000000000,0.86974174,0.86741936,0.8296874,0.8455326000000000,0.85787606,0.8830298000000000,0.9003646000000000,0.909904,0.9205997000000000,0.9276111000000000,0.8782429,0.8488020000000000,0.80414736,0.8681770000000000,0.89544094,0.85328496,0.8660948,0.90021217,0.864303,0.9094639000000000,0.8616543,0.8879777,0.8949697,0.90880793,0.90769434,0.8457072,0.92895126,0.8792834,0.8495997,0.9289422000000000,0.90728116,0.8334249,0.7969672,0.85317695,0.88224435,0.8573475
5_org_6,0.8650203000000000,0.89917755,0.87624705,0.9011307000000000,0.88966036,0.8326303000000000,0.9090507,0.91458666,0.8069935,0.754069,0.8210093,0.7875265,0.8225299,0.8243461,0.809673,0.8013754,0.8542597,0.80917156,0.87826014,0.8354641000000000,0.8167752000000000,0.8622345000000000,0.8551557000000000,0.8773339,0.8592558000000000,0.8540518,0.84013474,0.6509286,0.8489774,0.8492925000000000,0.87068415,0.8512350000000000,0.8126443,0.8450748000000000,0.8915286,0.8739573,0.8585515000000000,0.89729995,0.9124136,0.9021845,0.88622826,0.8971857,0.878229,0.9075564,0.89794993,0.8961066000000000,0.8994838,0.8899841000000000,0.8849579,0.8881507,0.8760485,0.921207,0.9176756000000000,0.90433764,0.92499715,0.8979459000000000,0.8230245,0.90031534,0.91552544,0.90593576,0.90404165,0.8330467000000000,0.8639998,0.84991115,0.836148,0.83871055,0.8620005,0.87934834,0.8346746000000000,0.81482905,0.8766198000000000,0.8703872000000000,0.7332177,0.9164333,0.8987578000000000,0.888394,0.9072064000000000,0.92144823,1.0,0.9783345000000000,0.93785363,0.9185697,0.93852293,0.9458151,0.9147112,0.8515063,0.8548196,0.8724672000000000,0.9092415,0.90162086,0.89398694,0.89613163,0.88975847,0.8915269,0.9039427,0.896991,0.8586969000000000,0.8386600000000000,0.88244915,0.8820935,0.8826463,0.8683964,0.87866795,0.8469336,0.88671523,0.87546134,0.8795573,0.8497938,0.8754989,0.89003605,0.9032303,0.89688355,0.8905777,0.9253681,0.9211384,0.88925827,0.86805123,0.84380007,0.8951431000000000,0.90520144,0.86067104,0.8830442,0.9016447,0.87661695,0.9021443000000000,0.8969668,0.9204047000000000,0.90835273,0.9206935000000000,0.9160755000000000,0.88710904,0.9386260000000000,0.89048886,0.87613213,0.91766334,0.8862039,0.85981494,0.8489307000000000,0.86847305,0.8789197,0.89017963
5_org_5,0.8804134,0.89277077,0.8800527,0.8959981,0.893216,0.84679526,0.90900004,0.90648174,0.82793206,0.7686033,0.8371857,0.8116262,0.8336669,0.82632065,0.81191015,0.8135526,0.84501994,0.7989887,0.8702837,0.8507097,0.83309805,0.8619970000000000,0.86876047,0.8810073,0.88023734,0.8751153,0.8601562,0.6692062,0.8699568000000000,0.8793473000000000,0.8981452,0.8706199,0.8449336,0.8744613000000000,0.90620077,0.89701575,0.8658776,0.8906223,0.91955364,0.8991028,0.8865166000000000,0.91043663,0.8827958,0.89740795,0.89241993,0.88522077,0.89558005,0.8860980000000000,0.89128876,0.88610876,0.874864,0.91197157,0.90120983,0.89540565,0.91671205,0.9026780000000000,0.8228002000000000,0.9033619,0.90365314,0.90109414,0.9044417000000000,0.8225889000000000,0.88044465,0.8623322,0.8568922000000000,0.85683405,0.86466014,0.8907261000000000,0.85224867,0.8207419,0.88742435,0.8776641,0.7607857,0.905056,0.89806795,0.8930752000000000,0.90101624,0.90262103,0.9783345000000000,1.0000001,0.91769195,0.9025794,0.90033937,0.93372667,0.89639056,0.8311573,0.8624801,0.8846735000000000,0.9080131000000000,0.91423094,0.8898945000000000,0.8906087000000000,0.88957334,0.88492703,0.9060450000000000,0.88689816,0.86757547,0.8410969000000000,0.8905688,0.8783152,0.88753104,0.8655948,0.8853097,0.86173356,0.8789905000000000,0.8774315,0.86770844,0.8461268,0.8773009,0.8846706,0.89300376,0.8949623,0.87835264,0.91156495,0.901351,0.8798554,0.8925039,0.8698021,0.9063742,0.9066632,0.883209,0.8957571,0.9013422000000000,0.8760171,0.90542334,0.909127,0.9178889000000000,0.9018929,0.9272529,0.9238599000000000,0.9027373,0.9427137000000000,0.89834267,0.89159214,0.9211762000000000,0.88517374,0.8602688000000000,0.85908926,0.87896097,0.8839214,0.9088783000000000
5_org_7,0.8398223,0.8555612000000000,0.8647476000000000,0.9100336000000000,0.88887537,0.78567314,0.8839921000000000,0.91193676,0.7793581,0.7581239000000000,0.8003936000000000,0.7892864,0.8171902000000000,0.82826746,0.8415421000000000,0.8006482,0.86722505,0.8231960000000000,0.8583243,0.82704,0.8010472,0.808661,0.83820623,0.8444336000000000,0.82358485,0.828714,0.7918731,0.6428813,0.79284495,0.8069066,0.8080839,0.80168295,0.77289414,0.8023843,0.8520123,0.87000775,0.844736,0.8724184000000000,0.8812054,0.8903835000000000,0.8802467000000000,0.8736129000000000,0.87629926,0.903135,0.8782269,0.87465125,0.8983711,0.8558600000000000,0.8490702000000000,0.87958467,0.85460234,0.9183023000000000,0.9197377,0.89340997,0.92136127,0.88663936,0.8314569000000000,0.88019955,0.9198655000000000,0.9110189000000000,0.9087538000000000,0.8800956,0.8396455,0.84053427,0.79537654,0.7943522,0.8032816000000000,0.84004205,0.7944703000000000,0.7760632,0.82379955,0.8197259,0.69718796,0.9216221,0.9056166000000000,0.86642283,0.9090153,0.9566264000000000,0.93785363,0.91769195,1.0000001,0.9729630000000000,0.96491325,0.9704889000000000,0.97550017,0.8895813,0.8277082,0.84643656,0.89775866,0.8878634,0.8925233,0.88401514,0.880942,0.88111496,0.8991902,0.9041282000000000,0.82918346,0.82202303,0.84302044,0.8328609,0.84112704,0.8156973000000000,0.8287105000000000,0.7978189,0.83612007,0.866085,0.8455870000000000,0.8040696000000000,0.83596605,0.85095555,0.87787926,0.89589983,0.8687726,0.92848927,0.9152293000000000,0.88825595,0.8252185,0.7955214,0.8748639000000000,0.87864304,0.8363992,0.8704495000000000,0.88077545,0.83050835,0.87347245,0.86803013,0.88585305,0.88510656,0.89463943,0.9096668,0.85546076,0.92529434,0.8780793,0.8487556,0.91818845,0.88270247,0.81496453,0.80619466,0.83707386,0.8480406000000000,0.8460252
5_org_4,0.848835,0.82551086,0.8823582,0.919394,0.8934548000000000,0.8011861,0.89601016,0.9136878,0.77697766,0.7788926000000000,0.82821643,0.818295,0.83720046,0.8403894000000000,0.8573413000000000,0.81843436,0.8746068000000000,0.84533095,0.8652668,0.83311135,0.82669234,0.82070625,0.8516626,0.84249103,0.83309144,0.8262649,0.7837699,0.6684391,0.78414005,0.79092205,0.7947992000000000,0.8055034000000000,0.7752923,0.79921126,0.85541636,0.8777511,0.8471135000000000,0.86626565,0.8768897000000000,0.8851943000000000,0.87047803,0.8720654,0.8663007000000000,0.89862543,0.86558706,0.8695202,0.89153594,0.8565827000000000,0.8501798,0.88030076,0.8499768,0.9267169,0.9224658000000000,0.90030736,0.9261374,0.89831984,0.85917526,0.8818642,0.91858816,0.92277676,0.9190897000000000,0.9058088,0.849783,0.82898617,0.7874119,0.78847086,0.8052154,0.8409554,0.800318,0.80328274,0.8192940000000000,0.8174343000000000,0.7114781,0.9087050000000000,0.90462184,0.85350317,0.89352053,0.9699141,0.9185697,0.9025794,0.9729630000000000,1.0,0.95344555,0.9705544,0.9842838000000000,0.89081556,0.82224244,0.8340378,0.8941105000000000,0.884073,0.89853656,0.88256395,0.8880337000000000,0.8896687,0.89024055,0.9039673,0.83989954,0.8237344000000000,0.86061347,0.8315179,0.8226342000000000,0.79931664,0.8274878000000000,0.79206485,0.8198747,0.85219395,0.83120704,0.78380144,0.8145708,0.83991724,0.8661271,0.8887209,0.85460496,0.9125526000000000,0.90199864,0.8671754,0.8379255000000000,0.8031467,0.8807605,0.87965673,0.8542092000000000,0.8718059000000000,0.8866441000000000,0.8347419,0.87954533,0.8766395,0.8810574000000000,0.8998176,0.9103596000000000,0.92324007,0.85927737,0.93086576,0.88830864,0.8567727000000000,0.92070484,0.88496107,0.80408144,0.79310393,0.84700066,0.8549770000000000,0.8506662
5_org_3,0.8263765,0.8688885000000000,0.8475578000000000,0.8780801000000000,0.85314167,0.7783629,0.8738721000000000,0.8894447,0.7577052,0.7124553000000000,0.7751676,0.74015445,0.7686515,0.7811849000000000,0.79623806,0.7557391,0.825492,0.7696172,0.8413185,0.79687226,0.75712,0.79049224,0.8101051000000000,0.8304282,0.8045734,0.80638087,0.7812634,0.59782946,0.7873020000000000,0.7898135000000000,0.8072723,0.78397095,0.74181986,0.7677969,0.8427408000000000,0.8265866,0.81537414,0.8583046,0.87679803,0.8763581,0.8687486000000000,0.86520445,0.86301166,0.90422344,0.8716913000000000,0.8774781000000000,0.8734720000000000,0.8332259,0.82651544,0.84879565,0.8264607,0.91530335,0.9336322,0.88920605,0.9190310000000000,0.88029146,0.7944015,0.8599155,0.9227756000000000,0.89390075,0.88426626,0.8468015,0.8136489,0.81922305,0.7956554,0.7901827000000000,0.822127,0.8309243000000000,0.7648395,0.7697631000000000,0.82834435,0.81185794,0.66289616,0.9116656000000000,0.8796704,0.8641736000000000,0.9000472000000000,0.94613636,0.93852293,0.90033937,0.96491325,0.95344555,1.0000002000000000,0.96601623,0.9605851000000000,0.89256763,0.81972325,0.8431864,0.88719606,0.8645606,0.8692809000000000,0.8668078000000000,0.86404926,0.8572487000000000,0.8908626000000000,0.8780159,0.83412206,0.8354365,0.8498050000000000,0.8314519,0.8305563,0.82040143,0.8229756000000000,0.7791867000000000,0.8347509,0.8409958000000000,0.84151036,0.79238176,0.8191947000000000,0.8367541,0.86176044,0.8833855000000000,0.8782658000000000,0.92392945,0.9138129,0.8889996000000000,0.81570065,0.7785776,0.850454,0.8846438,0.80073464,0.8485457000000000,0.87427604,0.8405632,0.8614575000000000,0.8337867,0.8840717000000000,0.8703562,0.8697001,0.89093155,0.82515156,0.9103948000000000,0.85796815,0.8161074,0.9059763000000000,0.8595242000000000,0.81082654,0.789593,0.82209414,0.8477924000000000,0.85495627
5_org_2,0.88324815,0.8972470000000000,0.8888348,0.9129864,0.91343796,0.8407289000000000,0.9142870000000000,0.9172791000000000,0.79665565,0.7606659,0.81749797,0.7865281,0.83060694,0.81801105,0.83801544,0.800666,0.86231196,0.8159812,0.87513864,0.8571025,0.8212426000000000,0.83481544,0.86337304,0.8709347,0.8737251,0.8706715,0.8523253000000000,0.6667014,0.84103274,0.8529086000000000,0.8554692000000000,0.8439543000000000,0.8182145000000000,0.8376229,0.88822305,0.89731836,0.8706019,0.8963476,0.921214,0.91941357,0.9082184000000000,0.9061568000000000,0.9097101000000000,0.9226911,0.90847427,0.91361934,0.91883266,0.8781178,0.88591075,0.88113046,0.8532889000000000,0.92455876,0.9391779,0.9193038,0.9390484,0.91341794,0.8251436,0.8939462000000000,0.94180894,0.9266340000000000,0.9246444000000000,0.8758395,0.8638444,0.8687414000000000,0.84955084,0.8464928000000000,0.8582766,0.87715065,0.8197087,0.82389414,0.8765194,0.8567344000000000,0.7304350000000000,0.9397818000000000,0.91763407,0.8930975,0.9326246000000000,0.9706321,0.9458151,0.93372667,0.9704889000000000,0.9705544,0.96601623,1.0,0.98042285,0.90918744,0.8745848,0.8969301,0.9202955,0.9096130000000000,0.8990985,0.9000555,0.90327424,0.88862383,0.92183506,0.89885914,0.87514365,0.88122064,0.89479196,0.87004507,0.8528902,0.8517915,0.86222875,0.81758404,0.86375874,0.87882566,0.8674150000000000,0.83306694,0.8499597,0.8693049,0.9022031000000000,0.92208236,0.9101878000000000,0.9443300000000000,0.9405613000000000,0.9045697,0.87993133,0.8377086000000000,0.9055514000000000,0.9149351000000000,0.86151385,0.9024,0.91149604,0.85835266,0.89805365,0.8937129,0.9161723,0.91161525,0.9238349,0.9257144,0.87198186,0.94331527,0.9023966,0.8738528,0.9330276,0.89226437,0.84675777,0.830118,0.8643931,0.88947403,0.9001411
